,text,label
1553,Elvis isn't dead he just took home &quot;quote! MIB ,1
1554,@deepbluesealove I was never an early morning person so I really didnt have anything to get over ,1
1555,"@DefyGravity81 damn B, espanol and francais? you are one talented lady ",1
1556,Is making bad decisions ,1
1557,Dan leapt out of bed to take pictures of the lake. Snow on the ground but warm in the low morning sun. Bacon time ,1
1558,Good Knight Jonathan!  ,1
1559,"@nicolerichie YES! lol...when you live in canada, anne part of your childhood. I grew up with all the books and tv series ",1
1560,@nick_carter http://fanclub.backstreetboys.com/chat.php  ? is not crazy! we're like 3 persons there! lol,1
1561,Misses his nephew/godson. Come back to me Mr. Malachi. ,1
1562,NOT LONG until our site goes on line  4 more hours to go ,1
1563,@lifechangingliv that is so not nice... Just remember that its your bed i'll be peeing in! enjoy sleeping in the chair... ,1
1564,@JonathanRKnight hope the highway is a smooth one! ,1
1565,@dorkas426 i totally took the change of scenery. it was great. ,1
1566,"@therealnph Hey NPH, whats up with all the strippers you're following? ",1
1567,@mydesire thanks  next time I shall be better prepared LOL,1
1568,Now we just need to get Yvonne a blackberry and a twitter account ,1
1569,"Friend just asked me to be his Best Man. Guess that means a trip to Twin Falls, ID next year  What are the responsibilities of a Best Man?",1
1570,@TerriCook I have the same problem here .... but with rabbits   #blib,1
1571,@GGGKeri completely agree...Fallout Boy = amazing ,1
1572,Dang. Heroes and The Hills amazed me tonight!  off to do more studying!,1
1573,new to this omg ,1
1574,"stage 1 is just about 100% complete. Naw to wait a few days fo stages 2-4 to come, then BAM! Ill have the hottest hair in z world. ",1
1575,"@butterflyb I must have had a dozen throat coats a few days ago. Ahhh, the Coat. That and Grand Marnier do wonders for me ",1
1576,"received my bday parcel from home! n now i can hav my tang hun, mee sua, udong mee, ligo raisin, ba hu...... ",1
1577,"Just published a new post on my blog, 15 Neat Print and Use Freebies http://twurl.nl/w1kpvd  ",1
1578,@ChoChoMojo  Goodnight Miss Q  you take care  ,1
1579,Rye143gg (1:58:00 AM): Lol. Ur really pretty....so pls don't pull a britney &lt;&lt; haha thnx shauna...that made me laugh ,1
1580,I feel so free  watching FRIENDS my favorite show!,1
1581,"Whatta mess! We should have won this! Anyways, not bad after all! We won another series abroad. ",1
1582,TODAY is THE day  Canï¿½t wait to see you Jacqui   Canï¿½t stop singing lady gagaï¿½s poker face. itï¿½s addictive xD. Last day of school today!,1
1583,Today was so great.  My roommate and I played some soccer and I also got a nice run in on this sunny day  Time for some reading and sleep.,1
1584, now I'm happy ,1
1585,@jaredleto trying to survive this day although Im alone at the office this week. Any suggestions from your side to brighten my day?  Thnx.,1
1586,@feh1325 Next you'll be using glue stick as chapstick ,1
1587,@Kjonge GEFELICIDINGEST!!! ,1
1588,@secretfanofu big news Andrew: I'm moving up to SF at the end of the month! So making the most of my last month in LA. ,1
1589,@rentan It can only happen to you. ,1
1590,@bonnie_klide  I just think the cab ride through Sofia and the walk to class will be the most interesting part.  ,1
1591,@ninjaguitarsex I'm pretty sure the show part is just for before the show. Then it's like Twitter for the whole NIN fan community. ,1
1592,"@trentvanegas twitter ain't broke, Trent, they got plenty of dough ",1
1593,got my beta code of bumptop need to find a machine to run it  #bumptop,1
1594,"just said bye to Rose. :/ On the upside, we've been together for eleven months. ",1
1595,@tweeterdiva I only have one for now... I'd love to have a herd someday! ,1
1596,@Tammi_LA Miss you! When are you free this week??  Can we do Yuri or something?,1
1597,@briandavidz - I actually want to go to disney. we'll see if i have time ,1
1598,"@heidimontag Glad I could do my part! 1/185k worth...If you'd like to help me Conquer Twitter, I'd be grateful @jazf or http://jazf.com ",1
1599,@contactnaveen this is gr8 news indeed ,1
